customer_id,full_name,mobile_number,age,gender,region,date_joined,is_business_user,risk_score
cust107233,Roberta Robertson,3808388568,23,male,south,2023-10-10,True,0.42
cust107234,Lisa Lee,6905653153,63,female,north,2021-01-07,False,0.25
cust107235,Ryan Andrade,9966017709,29,male,central,2025-03-05,False,0.03
cust107236,Brett Andrews,5113272520,64,male,central,2025-02-14,False,0.2
cust107237,Danielle Stewart,1267557240,63,male,south,2022-05-06,False,0.22
cust107238,Craig Hughes,2755709556,40,male,central,2022-04-07,False,0.05
cust107239,Christina Daniel,0094047632,56,female,north,2022-05-22,False,0.3
cust107240,Stephanie Mullins DVM,9157886845,60,male,south,2024-04-14,False,0.09
cust107241,Emily Schultz,3512152407,33,female,east,2023-10-01,False,0.07
cust107242,Lisa Torres,1829516500,69,female,west,2020-09-26,False,0.34
cust107243,Thomas Rodriguez,5634784784,54,female,south,2021-01-16,False,0.17
cust107244,Tammy Jackson,0796789581,37,female,central,2020-10-22,True,0.38
cust107245,Richard Case,9568515770,60,male,north,2020-08-23,False,0.07
cust107246,Jessica Douglas,2420780390,70,male,central,2022-10-07,False,0.26
cust107247,Jonathon Farrell,3038514965,53,male,west,2021-03-24,False,0.24
cust107248,James Hensley,4219100873,65,female,west,2023-02-12,False,0.45
cust107249,Cody Jones,1796094635,58,female,central,2021-08-11,False,0.0
cust107250,Frank Jimenez,8063682921,35,female,north,2023-12-26,False,0.14
cust107251,Brandon Huerta,4396136715,52,male,north,2023-12-13,False,0.52
cust107252,Samuel Bird,6529002746,53,female,west,2022-05-03,True,0.13
cust107253,Terry Schneider,2498198747,18,female,central,2023-12-29,False,0.1
cust107254,Connie Roth,3596742174,70,female,west,2020-11-16,False,0.14
cust107255,Heather Russo,9319921125,30,male,north,2021-02-01,False,0.12
cust107256,Kimberly Lynch,3944186186,37,female,east,2021-12-03,False,0.23
cust107257,Shannon Frye,1721491296,37,female,east,2021-05-12,False,0.19
cust107258,Kelly Cobb,6533573573,51,male,east,2022-04-03,False,0.24
cust107259,Cynthia Thompson,7483417422,67,female,west,2023-03-21,False,0.06
cust107260,Ryan Rodriguez,3415717596,62,male,north,2023-01-21,False,0.46
cust107261,Wayne Hall,6428846497,56,female,west,2023-10-12,False,0.04
cust107262,Monique Allen,1830313039,41,female,south,2025-04-06,False,0.18
cust107263,Elizabeth Petty,0530672086,27,male,north,2020-12-22,False,0.16
cust107264,Kathleen Gross,1359687312,37,male,west,2024-12-12,False,0.19
cust107265,Lindsay Barrera,3873905536,38,male,west,2021-01-11,False,0.09
cust107266,Maria Hamilton,2694278547,70,male,central,2020-08-22,False,0.17
cust107267,Jody Berry,1581709824,52,male,east,2022-12-01,False,0.32
cust107268,William Williams,7077497656,22,male,east,2024-01-14,False,0.0
cust107269,John Schroeder,9079899410,63,male,central,2025-04-18,False,0.21
cust107270,Sandra Nelson,9820604903,60,male,central,2021-05-08,False,0.07
cust107271,Jared Maldonado,2436905257,49,female,central,2020-10-22,True,0.46
cust107272,Jacob Woodard,4716683332,62,male,south,2025-01-12,False,0.58
cust107273,Dwayne Hart,5836666147,70,male,west,2023-04-06,False,0.17
cust107274,Sandra Lopez,0308209859,65,male,west,2024-09-28,False,0.07
cust107275,Tracy Patel,1429655717,66,female,central,2024-08-20,False,0.49
cust107276,Natasha Villarreal,3210983119,45,male,north,2024-06-09,False,0.15
cust107277,Donna Mccoy,0823453026,42,female,south,2020-09-29,False,0.36
cust107278,Joseph Wagner,0389007144,45,male,central,2022-01-16,False,0.0
cust107279,Daniel Robles,5723692040,30,other,east,2022-05-16,False,0.0
cust107280,Phillip Moody,0875889472,29,male,central,2024-02-24,True,0.17
cust107281,Cynthia Jacobson,5876432398,53,male,north,2022-02-18,False,0.05
cust107282,Christopher Jones,7424767609,30,male,south,2021-05-03,False,0.25
cust107283,Jermaine Rodriguez,5186357806,29,female,north,2023-11-03,False,0.1
cust107284,Tonya Jones,2689678010,54,male,north,2024-12-15,False,0.37
cust107285,Thomas Myers,5426628958,56,female,south,2023-01-05,False,0.02
cust107286,Michael Harris,1394314663,36,female,west,2021-06-06,False,0.32
cust107287,Lynn Rodgers,0410840153,30,female,central,2024-12-13,False,0.35
cust107288,Glenn Harris,0048046244,57,female,central,2023-02-15,False,0.28
cust107289,Ian Johnson,0171035189,69,male,central,2021-07-12,True,0.12
cust107290,Lawrence Burns,6949676278,18,female,north,2024-04-19,False,0.16
cust107291,Jill Marshall,2651803372,35,female,central,2024-02-15,False,0.06
cust107292,James Schaefer,9269093950,52,male,north,2023-10-24,False,0.34
cust107293,Brenda Bell,3312951967,18,male,north,2023-04-15,True,0.3
cust107294,Brandon Young,5562620942,70,female,central,2021-05-24,False,0.18
cust107295,Cynthia Levy,6082940969,33,female,west,2020-12-30,False,0.3
cust107296,Carol Douglas,8775155930,56,male,south,2025-07-07,False,0.18
cust107297,Todd Peterson,0171332085,41,male,east,2024-11-14,False,0.49
cust107298,Angela Hart,5504389583,18,male,west,2023-11-17,False,0.19
cust107299,Ryan Hernandez,3040074246,25,male,north,2023-06-14,False,0.15
cust107300,Olivia Brooks,4084197576,40,female,central,2023-09-03,True,0.33
cust107301,Nicole Woods,2345969260,36,male,north,2021-11-23,False,0.34
cust107302,Victor Meadows,9260523344,46,female,central,2021-11-12,False,0.28
cust107303,Stacy Davis,3858124398,36,female,west,2021-08-02,False,0.16
cust107304,Misty Matthews,8221793002,69,other,east,2024-10-07,False,0.26
cust107305,Andrew Lawrence,6795093667,39,male,east,2023-06-30,False,0.25
cust107306,Linda Watson,0673377373,48,female,east,2025-07-29,True,0.18
cust107307,Tracy Thompson,5637257882,58,male,south,2022-02-27,False,0.0
cust107308,Barbara Johnson,0334508249,62,male,south,2024-02-24,False,0.06
cust107309,Samuel Smith,8059322010,57,male,south,2022-06-14,False,0.14
cust107310,Robin Fernandez,0402718014,39,male,south,2024-04-29,False,0.25
cust107311,Mrs. Shannon Howell,5203245625,23,male,central,2024-01-06,False,0.23
cust107312,David Kirby,0118375027,42,male,west,2022-01-29,False,0.17
cust107313,Bianca Wright,5168529434,58,female,west,2021-10-28,False,0.16
cust107314,Susan Miller,0206859684,63,female,north,2022-11-04,False,0.31
cust107315,Kayla Mccann,8560251841,22,female,south,2024-05-22,False,0.05
cust107316,Juan Velazquez,4053315645,22,male,central,2021-05-16,False,0.36
cust107317,Joan Martinez,2088071278,27,female,north,2025-06-15,False,0.13
cust107318,Melissa Horton,2697614869,60,female,central,2021-05-01,False,0.19
cust107319,Mary Solomon,0873849217,40,female,north,2024-01-09,False,0.09
cust107320,Nicole Nielsen,6250478345,22,male,south,2025-04-18,False,0.21
cust107321,Jessica Miller,2024299723,61,female,west,2023-09-20,False,0.0
cust107322,Emily Taylor,0933491762,52,female,south,2023-05-16,False,0.18
cust107323,Brandon Young,1419397123,21,male,north,2021-01-04,False,0.07
cust107324,Jeffrey Arias,3236290130,64,other,central,2021-04-03,False,0.0
cust107325,Thomas Knapp,9718005814,34,female,south,2024-01-03,False,0.23
cust107326,Brandon Adams,1754241637,66,female,south,2021-05-07,False,0.41
cust107327,Brandon Gregory,5569388724,18,female,west,2021-09-25,False,0.25
cust107328,Theresa Smith,8616084361,39,female,central,2022-12-30,True,0.06
cust107329,Katherine Zuniga,1574629311,19,female,west,2023-02-05,False,0.36
cust107330,Karen Stewart,3041637857,45,male,north,2022-08-18,False,0.2
cust107331,Mrs. Kayla Miller,3073151330,35,male,east,2023-07-29,False,0.19
cust107332,Wendy Kidd,0888804561,69,female,north,2021-01-27,False,0.39
cust107333,Kayla Schroeder,3541995777,27,male,east,2024-06-11,False,0.34
cust107334,Angela Erickson,4907092955,29,female,north,2023-08-20,False,0.4
cust107335,Lindsay Burke,7213102517,41,male,north,2021-12-08,False,0.31
cust107336,Aaron Martin MD,2938065450,50,female,south,2021-06-15,False,0.29
cust107337,Maria Davis,1268562295,40,male,north,2024-12-12,False,0.26
cust107338,Julie Lambert,2452254533,20,female,west,2022-07-22,False,0.14
cust107339,Teresa Douglas,2242818949,64,male,north,2021-10-03,False,0.21
cust107340,Thomas Martinez,1720418073,59,male,central,2023-10-12,False,0.18
cust107341,Nicole Vang DDS,1164021626,58,male,central,2021-01-09,False,0.28
cust107342,Jimmy Lee,1929152308,27,male,west,2021-02-19,False,0.47
cust107343,Kathleen Mueller,3780853796,57,male,south,2022-01-18,False,0.12
cust107344,Ashley Lee,4586060321,48,female,north,2022-12-24,False,0.26
cust107345,Mary Watkins,1127370804,68,male,central,2022-12-02,False,0.17
cust107346,Jessica Rodriguez,4368327288,54,male,east,2021-03-10,False,0.1
cust107347,Michelle Powers,0299141546,65,male,north,2024-11-16,False,0.25
cust107348,Lydia Burnett,7413437758,21,male,west,2025-07-31,False,0.05
cust107349,Lynn Dickerson,0241434195,22,male,south,2025-04-01,False,0.13
cust107350,Michael Barnett,1096730515,23,female,central,2021-06-23,False,0.03
cust107351,Joseph Robinson,3592499838,25,female,central,2020-08-22,False,0.17
cust107352,Brian Cunningham,4835395224,30,female,south,2025-03-12,False,0.17
cust107353,Cassandra Moss,5738732175,38,female,east,2020-12-15,False,0.12
cust107354,Suzanne Dixon,1923688203,57,male,east,2025-02-02,False,0.5
cust107355,Mary Carpenter,6739219911,65,male,east,2023-03-07,False,0.2
cust107356,Ms. Leah Ruiz MD,5549342253,59,female,central,2024-08-06,False,0.13
cust107357,Tami Lopez DVM,3073677978,28,male,central,2024-04-16,False,0.07
cust107358,Nicole Swanson,6230937836,66,female,east,2025-01-06,False,0.0
cust107359,Kimberly Munoz,2414613503,52,female,central,2024-04-04,True,0.16
cust107360,Brian Edwards,4102009439,34,female,south,2022-04-18,False,0.05
cust107361,Melissa Rich,4777095790,22,female,central,2023-06-12,False,0.1
cust107362,Amy Hernandez,6468210789,23,female,east,2021-09-16,False,0.07
cust107363,Elizabeth King,1963769593,46,female,north,2022-01-28,False,0.39
cust107364,Timothy Vega,5931087333,36,female,east,2024-08-01,False,0.0
cust107365,Brian Carter,9019786963,40,female,south,2025-02-07,False,0.17
cust107366,Christopher Peterson,9691467963,40,male,west,2025-06-11,False,0.0
cust107367,Courtney Noble,8884247088,65,male,south,2022-03-06,False,0.4
cust107368,Joel Scott,5556121177,37,female,north,2021-02-01,False,0.03
cust107369,Suzanne Chung,9731222579,69,male,west,2025-04-16,False,0.17
cust107370,Sheila Burton,1634240037,68,female,east,2025-03-26,False,0.0
cust107371,William Nguyen,7585150958,48,female,east,2025-02-02,False,0.25
cust107372,Bryan Everett,9326620031,25,female,east,2025-02-09,False,0.34
cust107373,Jamie Lopez,4184704905,50,female,south,2022-07-07,False,0.55
cust107374,Michele Murray,6094555320,28,male,south,2021-10-04,False,0.09
cust107375,Carolyn Holmes,0272797508,34,female,north,2024-12-18,False,0.36
cust107376,Jacqueline Martinez,1444030076,29,male,central,2025-05-30,False,0.21
cust107377,Dr. Linda Young,5391859996,68,male,south,2022-11-06,False,0.19
cust107378,Daniel Gross,9230864555,46,male,south,2022-10-31,False,0.35
cust107379,Valerie Wilson,4674194528,42,male,north,2024-04-04,False,0.15
cust107380,Elizabeth Leach,8891608334,50,male,east,2023-07-10,False,0.24
cust107381,Devon Ramos,9048736093,21,male,north,2022-10-18,False,0.3
cust107382,Casey Jensen,6285391987,29,female,north,2022-10-20,False,0.24
cust107383,Daniel Sanders,6116524459,62,male,west,2023-06-30,False,0.23
cust107384,David Harding,6500614002,37,male,south,2022-11-16,False,0.0
cust107385,Gilbert Foster,9862317160,21,female,central,2024-01-05,False,0.19
cust107386,Dawn Hammond,4403867158,25,female,central,2022-07-17,False,0.27
cust107387,Rebecca Harris,7969380236,38,female,west,2020-11-25,False,0.39
cust107388,Tina Evans,8986002619,61,male,east,2021-07-25,False,0.13
cust107389,Laura Fox DDS,5994287823,32,female,east,2020-10-12,False,0.12
cust107390,John Torres,6972775752,45,female,south,2022-07-28,False,0.23
cust107391,Brian Hancock,8884748898,50,male,south,2025-02-23,True,0.23
cust107392,Mr. Bradley Gray,3258748520,38,male,east,2022-05-20,False,0.0
cust107393,Michael Howe,1481340557,63,male,south,2021-06-02,False,0.16
cust107394,James Mccall,3293087885,26,male,central,2025-06-05,False,0.0
cust107395,Leslie Johnson,7085891672,21,male,central,2022-07-24,False,0.26
cust107396,Christine Guerrero,5974588478,26,male,central,2022-04-16,False,0.1
cust107397,Douglas Stone,7743134523,54,female,north,2022-02-12,False,0.15
cust107398,James Fritz,8676247647,47,female,east,2023-12-07,False,0.11
cust107399,Jenny Caldwell,3565187831,19,male,east,2021-11-27,False,0.06
cust107400,Jonathan Gilmore MD,3769218578,61,female,east,2023-04-05,False,0.21
cust107401,Leonard Stevens,7853845750,64,female,north,2022-07-14,False,0.05
cust107402,Michelle Page,3980547098,32,female,east,2023-10-14,False,0.21
cust107403,David Maxwell,4894126923,62,female,west,2022-12-08,False,0.23
cust107404,Daniel Brown,5146843333,24,female,central,2022-10-14,False,0.35
cust107405,Joe Smith,0827023662,57,female,east,2020-11-03,False,0.34
cust107406,Jared Tucker,8927789342,48,female,south,2022-02-10,False,0.13
cust107407,Emily Robinson,7067627019,20,male,east,2021-12-15,False,0.11
cust107408,Stacey Hamilton,5716396958,27,male,east,2021-01-31,False,0.0
cust107409,Richard Garcia,4994515301,23,female,central,2021-07-27,False,0.21
cust107410,Nicholas Underwood,7666881722,49,female,east,2023-09-02,False,0.34
cust107411,Cynthia Webb,1238049393,29,female,south,2022-12-27,False,0.09
cust107412,Charles Smith,1744633763,44,female,south,2023-02-17,False,0.26
cust107413,Ralph Perez,8090426774,40,male,central,2020-11-22,False,0.16
cust107414,Erik Perry,5053133870,54,male,central,2023-11-30,False,0.32
cust107415,Ralph Hampton,2982704974,37,male,north,2023-06-15,False,0.18
cust107416,Deanna Perez,7780333084,21,male,east,2024-10-03,True,0.33
cust107417,James Roach,7953520955,29,female,east,2024-10-06,False,0.04
cust107418,Anthony Patel,8957107147,54,female,north,2021-02-21,False,0.04
cust107419,Raymond Buck,6628327937,69,female,south,2023-06-17,False,0.28
cust107420,Chad Fischer,3057672784,38,male,south,2024-07-24,False,0.26
cust107421,Cynthia Hernandez,6586076382,57,male,west,2022-01-24,False,0.14
cust107422,Elizabeth Alexander,6465327589,55,male,east,2024-03-06,False,0.35
cust107423,Zachary Jones,0002953473,59,male,east,2023-03-26,False,0.26
cust107424,Heidi Newman,2759014238,60,male,east,2022-03-09,False,0.25
cust107425,Benjamin Rosales,6203180514,57,male,east,2021-12-29,False,0.27
cust107426,Natalie Rogers,7895468016,51,male,west,2021-09-30,True,0.12
cust107427,Tracy Wilcox,8943365282,57,male,east,2021-07-01,False,0.05
cust107428,Christopher Boyd,5706492092,50,male,west,2020-10-20,False,0.18
cust107429,Stephanie Jenkins,5142341805,29,male,south,2024-12-08,True,0.01
cust107430,Shelley Carter,4098255938,46,male,central,2021-08-18,False,0.35
cust107431,Jacob Graham,0286649259,38,female,south,2021-11-01,False,0.0
cust107432,Donna Miranda,4546500088,56,male,central,2022-01-14,False,0.45
cust107433,Rita Escobar,1323834048,44,male,west,2020-08-11,False,0.25
cust107434,Jamie Esparza,3776708154,43,male,north,2021-02-24,False,0.44
cust107435,Julia Murillo,3351699240,58,female,north,2021-02-21,False,0.2
cust107436,Michael Harper,9296570113,69,female,south,2022-01-10,False,0.08
cust107437,Patrick Wood,0873904766,70,male,central,2022-01-11,False,0.12
cust107438,John Smith,8759935750,40,female,north,2024-06-27,False,0.21
cust107439,Thomas Wiggins,2626144385,22,male,north,2023-04-18,False,0.31
cust107440,Jennifer Li,4386909630,18,female,north,2022-10-28,False,0.32
cust107441,Marie Reid,5674663164,29,female,south,2021-10-17,False,0.27
cust107442,Alan Obrien,1542016795,57,female,north,2022-03-17,False,0.17
cust107443,Ricardo Mccarthy,8139655119,37,male,west,2024-11-17,False,0.35
cust107444,Jason Fuller,6641917873,32,female,south,2022-07-10,False,0.36
cust107445,Linda Martin,1422052443,19,female,central,2022-11-12,False,0.24
cust107446,Christopher Sanchez,3476455596,48,female,east,2023-12-21,False,0.25
cust107447,Mrs. Ashley Arnold,2125453537,65,male,west,2021-12-21,False,0.19
cust107448,Morgan Fisher,1941109146,24,female,south,2022-07-07,False,0.42
cust107449,Claudia Schneider,3950426984,62,female,west,2021-05-17,False,0.22
cust107450,Carlos Hall,3832155794,52,female,north,2021-05-05,False,0.12
cust107451,Raymond Blake,6342394544,49,female,central,2025-05-20,False,0.33
cust107452,Bryan Williams,6955845727,27,female,west,2023-10-15,False,0.16
cust107453,Todd Marshall,0126729174,46,female,north,2020-09-03,False,0.27
cust107454,Mr. Michael Jackson Jr.,1396403560,53,male,south,2020-12-20,False,0.22
cust107455,Sarah Golden,6852503028,49,male,south,2020-08-09,False,0.17
cust107456,Robert Burgess MD,8979192454,53,male,west,2023-08-22,False,0.02
cust107457,Billy Moore,6563992350,66,male,east,2022-09-10,False,0.06
cust107458,Michael Ramirez,5587431342,68,male,central,2021-07-01,False,0.18
cust107459,Cynthia Hines,8374492701,21,female,north,2022-02-21,True,0.0
cust107460,Jessica Hughes,0511641695,55,male,west,2023-05-03,False,0.2
cust107461,Jasmine Lynn,3271292741,49,male,south,2025-02-25,False,0.26
cust107462,Eric Rodriguez,5428377419,54,female,east,2024-08-14,False,0.11
cust107463,Alexander Marsh,5698527602,37,male,east,2020-10-15,False,0.12
cust107464,Lisa Montgomery,8383334668,43,female,north,2022-07-02,False,0.23
cust107465,Steven Gonzalez,0170718352,30,female,south,2020-09-30,True,0.26
cust107466,Mark Floyd,6540546752,33,male,north,2024-11-01,False,0.29
cust107467,Albert Wells,3939025022,35,female,east,2021-02-06,False,0.4
cust107468,Mr. Ryan Friedman,0810281382,48,male,west,2021-05-21,False,0.14
cust107469,Dustin Patel,8374475822,29,male,central,2025-07-21,False,0.22
cust107470,Sue Smith,8379736909,57,male,north,2021-04-26,False,0.12
cust107471,Mr. Gregory Rush Jr.,3439350152,55,female,west,2022-03-22,False,0.17
cust107472,Andrew Kerr,4170910180,27,female,west,2020-11-06,True,0.34
cust107473,Douglas Gross,7497537680,56,female,south,2023-01-08,False,0.08
cust107474,Dennis Newman,2509098371,18,male,east,2023-12-05,False,0.12
cust107475,Joann Delacruz,7316790035,43,male,west,2023-04-30,False,0.17
cust107476,Jeremy Shah,2836897341,51,female,west,2023-07-11,False,0.23
cust107477,Sandra Kim,7675733451,26,other,central,2020-10-17,False,0.22
cust107478,Lisa Barker,6303709456,29,male,north,2022-10-19,False,0.13
cust107479,Kara Park,0062478349,58,male,east,2023-01-06,False,0.37
cust107480,Shannon Daniels,4955034539,62,male,south,2023-01-27,False,0.27
cust107481,Nathan Swanson,9125612948,58,male,west,2021-08-22,False,0.26
cust107482,Michael Gardner II,7861357992,44,male,west,2024-11-24,False,0.18
cust107483,Stacey Grant,8661998131,69,female,west,2020-09-27,False,0.15
cust107484,Dr. Jessica Phillips,9225859074,50,female,west,2023-01-18,False,0.1
cust107485,Terrance Torres,9256007737,18,female,north,2020-08-30,False,0.31
cust107486,Daniel Kelley,8206282267,46,female,north,2020-10-31,False,0.18
cust107487,Tanya Watkins,3608829925,51,male,south,2021-08-02,True,0.24
cust107488,Michael Knight,8714800140,42,female,north,2022-05-07,True,0.14
cust107489,Brian Silva,8753099797,61,female,west,2025-05-22,True,0.36
cust107490,Raymond Harris,6949213208,32,male,north,2021-04-16,False,0.16
cust107491,Tiffany Keller,5719894786,27,male,south,2020-12-23,False,0.27
cust107492,Jacob Hardy,4935839150,45,female,central,2024-11-17,False,0.17
cust107493,Paul Morales,1056540678,65,male,west,2023-07-12,True,0.21
cust107494,Shannon Roberts,4693939673,62,female,central,2021-03-03,False,0.31
cust107495,Yolanda Garza,0498326535,40,female,north,2023-01-22,False,0.44
cust107496,Tonya Murphy,9304028047,39,female,central,2023-12-23,False,0.1
cust107497,Jason Navarro,0565834967,60,male,east,2021-09-25,False,0.09
cust107498,Mark Harris,0877556032,31,male,west,2021-10-10,False,0.05
cust107499,Gregory Williams,6197535537,50,female,north,2021-08-12,True,0.31
cust107500,Tammy Bennett,8161985473,28,female,east,2021-10-20,False,0.15
cust107501,Sandra Ortiz,7540064630,32,female,south,2021-11-13,False,0.15
cust107502,Joseph Harrison,9409826600,52,male,east,2024-04-18,False,0.2
cust107503,Dustin Ramirez,6825574772,19,male,central,2022-01-22,False,0.14
cust107504,Christine Webb,8026200206,53,male,central,2021-06-24,False,0.0
cust107505,Hannah Rios,6728087858,52,female,central,2022-01-26,False,0.15
cust107506,Thomas Washington,9212135103,69,male,east,2022-10-15,False,0.1
cust107507,Keith Rosales,2620643042,27,female,north,2025-06-09,True,0.22
cust107508,Elijah Brown,5036045442,43,female,east,2021-11-19,False,0.11
cust107509,James Rodriguez,3039872596,66,female,west,2021-10-18,False,0.19
cust107510,Kyle Garza,0135282250,58,male,north,2023-09-01,False,0.16
cust107511,Michelle Castillo,9300437016,55,male,west,2020-12-09,False,0.2
cust107512,Angela Medina,7080522897,62,female,central,2021-10-24,False,0.24
cust107513,Heather Carey,9358167090,33,male,east,2025-02-25,False,0.08
cust107514,Dave Atkinson,6980947510,33,female,central,2022-11-10,False,0.32
cust107515,John Price,9766831115,54,female,north,2021-02-11,False,0.4
cust107516,Steven Johnson,8529405072,18,female,north,2024-10-25,False,0.33
cust107517,Amber Flores,0552100611,23,male,south,2023-02-19,False,0.29
cust107518,Alex James,2800007514,22,male,east,2022-01-20,False,0.24
cust107519,Kristopher Mills,8288957083,43,male,east,2021-09-01,False,0.13
cust107520,Amber Jones,9639509480,32,female,east,2022-06-23,False,0.16
cust107521,Heather Berg,3477799263,21,male,south,2021-02-08,False,0.23
cust107522,Beverly Taylor,4676715636,19,male,south,2024-05-03,False,0.17
cust107523,Dr. Denise Brown MD,9220611413,50,male,north,2022-02-25,False,0.2
cust107524,Jason Horne,1830341680,27,male,west,2023-05-22,True,0.32
cust107525,Nancy Smith,6933132580,50,female,west,2025-05-14,False,0.24
cust107526,Jacob Hall,2910437978,69,male,central,2024-08-13,False,0.16
cust107527,Anna George,6927390601,64,female,west,2020-09-18,False,0.37
cust107528,Justin Gonzalez,2789111986,44,male,west,2022-10-17,False,0.16
cust107529,Sydney Trujillo,5192662333,48,female,east,2022-08-23,False,0.19
cust107530,Matthew Simmons Jr.,6794744812,59,female,north,2023-02-06,False,0.0
cust107531,Brittany Russell,6599157939,53,male,east,2024-10-31,False,0.21
cust107532,Sandra Brown,7593364726,70,other,central,2021-03-06,False,0.24
cust107533,Cody Snyder,2965713628,44,female,central,2022-08-17,False,0.1
cust107534,Jaime Kidd,2098235702,37,female,south,2022-11-09,False,0.25
cust107535,Emma Whitehead,3298717098,43,male,north,2020-09-18,False,0.14
cust107536,Charles Murphy,5021660543,22,female,central,2021-12-03,False,0.3
cust107537,John Robinson,1991000498,60,male,north,2020-10-04,False,0.07
cust107538,Jessica Spears,8698737199,32,male,east,2022-12-29,False,0.37
cust107539,Christine Estes,8703152168,39,female,west,2025-05-06,False,0.3
cust107540,Rebecca Wood,5898755718,45,male,east,2024-09-20,False,0.2
cust107541,Lori Smith,5614662148,49,male,north,2022-06-28,False,0.0
cust107542,Elizabeth Scott,4359390818,63,male,east,2022-06-08,False,0.07
cust107543,Kevin Conner,7684059729,35,male,east,2022-07-13,False,0.14
cust107544,Zachary Rodriguez,9146751590,34,female,south,2022-08-10,False,0.3
cust107545,Connor Owens,1349023873,43,female,south,2020-11-24,False,0.19
cust107546,David Grant,3119721414,20,female,central,2020-12-05,False,0.44
cust107547,Elizabeth Spence,9239899031,48,female,south,2021-02-12,False,0.32
cust107548,Taylor Smith,3747449425,39,male,south,2022-02-09,False,0.13
cust107549,Matthew Cooper,5529871234,54,female,south,2022-12-28,False,0.21
cust107550,Jennifer Myers,0690117334,62,male,central,2025-04-27,False,0.16
cust107551,Matthew Vincent,8361340812,25,female,south,2025-07-20,False,0.4
cust107552,Valerie Smith,9584316744,59,female,central,2022-09-24,False,0.29
cust107553,Dr. Nicholas Esparza DVM,3311217411,51,female,south,2022-11-17,False,0.25
cust107554,John Douglas,6367161756,19,male,central,2021-01-22,False,0.3
cust107555,Erin Pineda,4179726165,53,female,east,2024-02-25,False,0.25
cust107556,Brianna Terry,4626834178,63,female,east,2022-03-19,True,0.09
cust107557,Anna Lane,5151703477,25,male,north,2024-09-23,False,0.2
cust107558,Natalie Flowers,1808697177,67,female,east,2024-02-15,False,0.06
cust107559,Scott Castaneda,9784389845,67,male,south,2024-03-06,False,0.14
cust107560,Andrea Holder,6727856357,18,female,south,2024-03-15,False,0.29
cust107561,Michael Simmons,1238130971,30,female,north,2023-02-28,False,0.33
cust107562,Kyle Woods,3283167207,39,female,central,2021-03-14,False,0.38
cust107563,Lori Paul,0784375672,36,male,north,2022-09-06,False,0.25
cust107564,Daniel Wells PhD,4666385990,64,female,north,2025-01-15,False,0.03
cust107565,William Clayton,6236804429,50,female,east,2020-10-28,False,0.03
cust107566,Justin Frey,5206608006,69,male,north,2023-11-14,False,0.15
cust107567,Mark Anderson,5643710728,49,female,east,2020-12-06,False,0.42
cust107568,Carla Baxter,2390386542,52,male,west,2021-04-30,False,0.15
cust107569,Joseph Clark,1435820726,20,female,east,2020-12-07,False,0.24
cust107570,Kelsey Townsend,5264942447,28,female,north,2025-03-21,False,0.0
cust107571,Matthew Nielsen,8129798969,22,female,south,2024-09-14,False,0.35
cust107572,Rachel Colon,2776892642,53,female,central,2025-05-09,False,0.1
cust107573,Stephanie Thornton,8920592749,65,male,south,2023-10-24,False,0.1
cust107574,Laura Gilbert,6026324235,62,female,east,2024-07-18,False,0.1
cust107575,Anthony Day,5980091443,34,male,west,2024-09-30,True,0.34
cust107576,Edward Cox,7321926318,24,male,west,2024-04-13,False,0.23
cust107577,Joseph Hunt,5632060387,70,male,east,2021-02-05,False,0.18
cust107578,Kaitlyn Bryant,3581035687,62,male,west,2022-04-10,False,0.32
cust107579,Wanda Oconnor,6556996605,35,male,east,2024-07-07,False,0.0
cust107580,Anne Green,1571130115,25,female,south,2024-09-15,False,0.04
cust107581,Christopher Hall,8805836436,21,male,east,2025-03-13,False,0.12
cust107582,Tracy Ellison,2720505130,66,female,south,2023-06-24,False,0.19
cust107583,Paige Garcia,9357244211,58,male,south,2021-03-27,False,0.22
cust107584,Robert Brown,3214979561,39,male,west,2022-12-03,False,0.25
cust107585,Wendy Lopez,8461025935,57,female,north,2025-06-20,False,0.2
cust107586,Carrie Chapman,6892898711,55,male,south,2023-05-06,False,0.24
cust107587,David Cole,7439923034,51,other,east,2025-05-04,False,0.06
cust107588,Justin Fernandez IV,8265980314,20,female,north,2024-02-19,False,0.17
cust107589,Erin Houston,6534740543,44,male,east,2020-08-07,False,0.22
cust107590,Kimberly Beltran,1535894541,25,female,central,2025-04-04,False,0.37
cust107591,Teresa Campbell,8462619408,38,female,central,2023-02-02,False,0.17
cust107592,Timothy Hampton,9061326003,41,male,south,2024-03-18,False,0.31
cust107593,Alison Coleman,4126840224,31,female,north,2021-07-28,False,0.34
cust107594,Paul Graham,4959599662,19,female,south,2023-06-16,False,0.25
cust107595,Daniel Fernandez,9028471743,42,female,south,2024-05-11,False,0.38
cust107596,Travis Cruz,8064216566,31,female,central,2021-12-10,False,0.09
cust107597,Stephanie Barrett,5290421202,43,male,east,2023-12-11,False,0.0
cust107598,Hannah Reed,9688578743,51,male,west,2023-11-13,False,0.09
cust107599,Gregory Hernandez,8063210182,48,male,north,2021-12-31,False,0.05
cust107600,Kayla Johnson,0127899836,48,male,west,2024-07-28,False,0.21
cust107601,Jeffrey Faulkner,7490041366,54,female,west,2025-01-03,False,0.32
cust107602,Michael Kelly DDS,2613721030,41,male,central,2023-02-19,False,0.23
cust107603,Elizabeth Flores,3051270085,47,female,north,2022-04-27,False,0.14
